doc_id,business_id,business_name,text,original_text,source,tags
insp_97,41382211,MOON PALACE DELI,filth flies or foodrefusesewage associated with frsa flies or other nuisance pests in establishments food andor nonfood areas frsa flies include house flies blow flies bottle flies flesh flies drain flies phorid flies and fruit flies,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",violation,pests
insp_98,41325638,TRIBECA BAGELS,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_99,41525640,THE SWALLOW CAFE & ESPRESSO BAR,providing singleuse noncompostable plastic straws to customers without customer request including providing such straws at a selfserve station,"Providing single-use, non-compostable plastic straws to customers without customer request (including providing such straws at a self-serve station)",violation,contamination
insp_100,50121797,HIYAKE OMAKASE,raw cooked or prepared food is adulterated contaminated crosscontaminated or not discarded in accordance with haccp plan,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",violation,"pests,contamination"
insp_101,50115431,RED PIPES CAFE,pesticide not properly labeled or used by unlicensed individual pesticide other toxic chemical improperly usedstored unprotected unlocked bait station used,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",violation,pests
insp_102,41008526,KANOYAMA,raw cooked or prepared food is adulterated contaminated crosscontaminated or not discarded in accordance with haccp plan,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",violation,"pests,contamination"
insp_103,41280104,NO 1 LUCK SUNG RESTAURANT,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_104,41655257,ROSEN'S CAFE,food contact surface not properly washed rinsed and sanitized after each use and following any activity when contamination may have occurred,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",violation,contamination
insp_105,50106324,CHEN'S GARDEN,cold tcs food item held above 41 f smoked or processed fish held above 38 f intact raw eggs held above 45 f or reduced oxygen packaged rop tcs foods held above required temperatures except during active necessary preparation,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,violation,"pests,temperature,contamination"
insp_106,50056074,ABRACO,nonfood contact surface or equipment made of unacceptable material not kept clean or not properly sealed raised spaced or movable to allow accessibility for cleaning on all sides above and underneath the unit,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",violation,contamination
insp_107,41655257,ROSEN'S CAFE,establishment is not free of harborage or conditions conducive to rodents insects or other pests,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",violation,pests
insp_108,41352978,WONG WONG NOODLE SHOP,food supplies or equipment not protected from potential source of contamination during storage preparation transportation display service or from customers refillable reusable container condiments not in singleservice containers or dispensed directly by the vendor,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",violation,"pests,contamination"
insp_109,50132315,CHINA EXPRESS,contract with a pest management professional not in place record of extermination activities not kept on premises,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,violation,pests
insp_110,50178909,BAO'S WOK,contract with a pest management professional not in place record of extermination activities not kept on premises,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,violation,pests
