"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50087672","POPEYES","Brooklyn","1422","FULTON STREET","11216","7186044792","Chicken","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","2","A","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.680067891013","-73.943867883166","303","36","027100","3251519","3018630007","BK61","POINT (-73.943867883166 40.680067891013)"
"50118243","SHAWARMA","Brooklyn","67","6 AVENUE","11217","9172005962","Mediterranean","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","44","Z","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.680655206416","-73.974520575821","308","35","016100","3028037","3011430014","BK64","POINT (-73.974520575821 40.680655206416)"
"50166713","CUPPA COFFEE","Queens","36-36","PRINCE STREET","11354","9096827566","Chinese","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","28",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.761391727105","-73.832895224737","407","20","086900","4534920","4049707501","QN22","POINT (-73.832895224737 40.761391727105)"
"50107442","DOUBLE CHICKEN PLEASE","Manhattan","115","ALLEN STREET","10002","6466785452","Chicken","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","24","Z","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.719457713566","-73.990241669375","103","01","001800","1087060","1004157502","MN27","POINT (-73.990241669375 40.719457713566)"
"50130429","ASA BOWLS","Staten Island","418","FOREST AVENUE","10301","7187276666","Japanese","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","38",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.630829351105","-74.103347265992","501","49","005900","5006981","5002530001","SI35","POINT (-74.103347265992 40.630829351105)"
"50150898","THE WALKERS ESPRESSO","Manhattan","162","WEST   13 STREET","10011","3473215840","Coffee/Tea","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","06C","Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.","Critical","13","A","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.737364976384","-73.999029316401","102","03","007100","1010598","1006080009","MN23","POINT (-73.999029316401 40.737364976384)"
"40366938","LULU'S COFFEE SHOP","Bronx","1191","CASTLE HILL AVENUE","10462","7188223568","Coffee/Tea","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","08C","Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.","Not Critical","37",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.831707036899","-73.850999305895","209","18","009200","2026488","2038110036","BX59","POINT (-73.850999305895 40.831707036899)"
"50079614","MACOLETTA","Queens","28-15","24 AVENUE","11102","7187774992","Pizza","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","27","Z","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.773351630472","-73.916894724604","401","22","011500","4017574","4008430076","QN72","POINT (-73.916894724604 40.773351630472)"
"50130429","ASA BOWLS","Staten Island","418","FOREST AVENUE","10301","7187276666","Japanese","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","38",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.630829351105","-74.103347265992","501","49","005900","5006981","5002530001","SI35","POINT (-74.103347265992 40.630829351105)"
"41327743","BOMBAY'S","Manhattan","60","PEARL STREET","10004","2127422222","Indian","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","13","A","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.70354615874","-74.011151766666","101","01","000900","1000014","1000070038","MN25","POINT (-74.011151766666 40.70354615874)"
"41008526","KANOYAMA","Manhattan","175","2 AVENUE","10003","2127775266","Japanese","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","45",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.730472060292","-73.986314421583","103","02","004000","1006837","1004670035","MN22","POINT (-73.986314421583 40.730472060292)"
"50044438","345 CANTINA","Manhattan","345","EAST    6 STREET","10003","2124770617","Mexican","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","04M","Live roaches in facility's food or non-food area.","Critical","11","A","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.726936929705","-73.987429998399","103","02","003800","1083485","1004480034","MN22","POINT (-73.987429998399 40.726936929705)"
"50064374","CERVO'S","Manhattan","43","CANAL STREET","10002","2122262545","Seafood","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","21","Z","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.714750528329","-73.991393077194","103","01","001600","1003857","1002980034","MN27","POINT (-73.991393077194 40.714750528329)"
"50106152","CHARM BAR","Brooklyn","448","DEAN STREET","11217","6462266232","Caribbean","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","45","Z","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.681948352842","-73.976182205696","306","39","012902","3018481","3009310009","BK37","POINT (-73.976182205696 40.681948352842)"
"50010993","THE COPPER STILL","Manhattan","151","2 AVENUE","10003","2125108469","American","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.72940992601","-73.987090372775","103","02","004000","1006798","1004650050","MN22","POINT (-73.987090372775 40.72940992601)"
"50133302","POTBELLY","Manhattan","22","EAST   17 STREET","10003","9148799139","Sandwiches","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","57","Z","2025-11-25T00:00:00.000","2025-11-27T06:00:13.000","Cycle Inspection / Re-inspection","40.737392074845","-73.990996815711","105","02","005200","1016089","1008440026","MN13","POINT (-73.990996815711 40.737392074845)"
"50169950","SIPS","Brooklyn","5","CENTRAL AVENUE","11206","9174975594","American","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","20-01","Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.","Not Critical",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Initial Inspection","40.702712090753","-73.933277777578","304","34","042500","3071843","3031440001","BK78","POINT (-73.933277777578 40.702712090753)"
"50088490","EL TAMALITO","Bronx","531","EAST  138 STREET","10454","7189752146","Mexican","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","20-04","“Choking first aid” poster not posted. “Alcohol and Pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.","Not Critical",,,,"2025-11-27T06:00:13.000","Administrative Miscellaneous / Initial Inspection","40.807099259479","-73.918152848368","201","08","003900","2000068","2022660036","BX39","POINT (-73.918152848368 40.807099259479)"
"50178909","BAO'S WOK","Queens","37-09","COLLEGE POINT BOULEVARD","11354","3479727833","Chinese","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","05C","Food contact surface, refillable, reusable containers, or equipment improperly constructed, placed or maintained. Unacceptable material used. Culinary sink or other acceptable method not provided for washing food.","Critical","66","N",,"2025-11-27T06:00:13.000","Pre-permit (Non-operational) / Initial Inspection","40.760052364497","-73.834847851894","407","20","087100","4620808","4049727505","QN22","POINT (-73.834847851894 40.760052364497)"
"50077905","LAKOU CAFE","Brooklyn","195","UTICA AVENUE","11213","3472950566","Coffee/Tea","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","02B","Hot TCS food item not held at or above 140 °F.","Critical","17",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.672067960345","-73.930806721015","308","36","034700","3036544","3013730010","BK61","POINT (-73.930806721015 40.672067960345)"
"50038194","FIRST CHOICE RESTAURANT","Manhattan","3893A","BROADWAY","10032","2129276898","Chinese","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","36",,,"2025-11-27T06:00:13.000","Cycle Inspection / Initial Inspection","40.837575087392","-73.942314197765","112","07","024500","1063363","1021370080","MN36","POINT (-73.942314197765 40.837575087392)"
"50169727","YUMMY DIPS","Bronx","711","LYDIG AVENUE","10462","9174717857","Coffee/Tea","2025-11-25T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.","Critical","58","N",,"2025-11-27T06:00:13.000","Pre-permit (Operational) / Initial Inspection","40.854491722634","-73.867160771517","211","13","022403","2049402","2043180057","BX49","POINT (-73.867160771517 40.854491722634)"
